[Step 173/500] [PPO] PPO Loss: 0.2328, Desc Loss: 2.2706, KP Floor: 0.0013, Reward: 0.6755, Inliers: 26.0, Det: (193, 192)
[Step 174/500] [PPO] PPO Loss: 0.1891, Desc Loss: 0.4343, KP Floor: 0.0000, Reward: 0.6056, Inliers: 21.5, Det: (202, 202)
[Step 175/500] [PPO] PPO Loss: 0.1958, Desc Loss: 0.6953, KP Floor: 0.0009, Reward: 0.6095, Inliers: 22.5, Det: (195, 193)
[Step 176/500] [PPO] PPO Loss: 0.1408, Desc Loss: 2.0011, KP Floor: 0.0008, Reward: 0.5671, Inliers: 19.5, Det: (192, 206)
[Step 177/500] [PPO] PPO Loss: 1.5891, Desc Loss: 2.5846, KP Floor: 0.0000, Reward: 0.9776, Inliers: 101.0, Det: (201, 198)
[Step 178/500] [PPO] PPO Loss: 0.1076, Desc Loss: -0.3334, KP Floor: 0.0025, Reward: 0.5505, Inliers: 15.0, Det: (186, 197)
[Step 179/500] [PPO] PPO Loss: 1.5482, Desc Loss: 1.1732, KP Floor: 0.0003, Reward: 0.8589, Inliers: 95.5, Det: (195, 217)
[Step 180/500] [PPO] PPO Loss: 0.1593, Desc Loss: 0.6369, KP Floor: 0.0001, Reward: 0.6454, Inliers: 23.0, Det: (197, 212)
[Step 181/500] [PPO] PPO Loss: 0.1277, Desc Loss: 0.6471, KP Floor: 0.0012, Reward: 0.5988, Inliers: 21.0, Det: (190, 197)
[Step 182/500] [PPO] PPO Loss: 0.1866, Desc Loss: 0.7650, KP Floor: 0.0004, Reward: 0.6674, Inliers: 27.0, Det: (194, 209)
[Step 183/500] [PPO] PPO Loss: 0.1495, Desc Loss: 0.6865, KP Floor: 0.0006, Reward: 0.6380, Inliers: 24.0, Det: (205, 193)
[Step 184/500] [PPO] PPO Loss: 0.2875, Desc Loss: 0.7040, KP Floor: 0.0000, Reward: 0.6957, Inliers: 34.5, Det: (217, 201)
[Step 185/500] [PPO] PPO Loss: 1.5042, Desc Loss: 2.0269, KP Floor: 0.0004, Reward: 0.9126, Inliers: 100.0, Det: (203, 194)
[Step 186/500] [PPO] PPO Loss: 0.0578, Desc Loss: -0.3397, KP Floor: 0.0000, Reward: 0.5357, Inliers: 13.5, Det: (200, 201)
[Step 187/500] [PPO] PPO Loss: 0.1070, Desc Loss: 0.6023, KP Floor: 0.0001, Reward: 0.6030, Inliers: 19.5, Det: (197, 200)
[Step 188/500] [PPO] PPO Loss: 0.1396, Desc Loss: 0.5824, KP Floor: 0.0001, Reward: 0.6521, Inliers: 20.0, Det: (197, 205)
[Step 189/500] [PPO] PPO Loss: 1.8387, Desc Loss: 0.9284, KP Floor: 0.0000, Reward: 0.8950, Inliers: 112.0, Det: (220, 211)
[Step 190/500] [PPO] PPO Loss: 0.0988, Desc Loss: -0.3354, KP Floor: 0.0000, Reward: 0.5377, Inliers: 17.5, Det: (205, 210)
[Step 191/500] [PPO] PPO Loss: 0.1690, Desc Loss: 2.0465, KP Floor: 0.0000, Reward: 0.6392, Inliers: 25.5, Det: (201, 201)
[Step 192/500] [PPO] PPO Loss: 1.5629, Desc Loss: 1.9624, KP Floor: 0.0000, Reward: 0.9153, Inliers: 100.5, Det: (206, 203)
[Step 193/500] [PPO] PPO Loss: 0.2689, Desc Loss: 1.9198, KP Floor: 0.0000, Reward: 0.6872, Inliers: 30.5, Det: (215, 202)
[Step 194/500] [PPO] PPO Loss: 1.6051, Desc Loss: 1.9213, KP Floor: 0.0005, Reward: 0.9358, Inliers: 104.0, Det: (206, 193)
[Step 195/500] [PPO] PPO Loss: 0.1654, Desc Loss: 1.7670, KP Floor: 0.0014, Reward: 0.6607, Inliers: 23.5, Det: (189, 208)
[Step 196/500] [PPO] PPO Loss: 0.2687, Desc Loss: 0.8584, KP Floor: 0.0000, Reward: 0.7054, Inliers: 31.5, Det: (208, 201)
[Step 197/500] [PPO] PPO Loss: 0.1924, Desc Loss: 1.1291, KP Floor: 0.0007, Reward: 0.6617, Inliers: 25.0, Det: (195, 194)
[Step 198/500] [PPO] PPO Loss: 1.6541, Desc Loss: 2.1614, KP Floor: 0.0012, Reward: 0.9729, Inliers: 109.0, Det: (197, 190)
[Step 199/500] [PPO] PPO Loss: 2.6630, Desc Loss: 2.5654, KP Floor: 0.0006, Reward: 1.1489, Inliers: 163.5, Det: (197, 193)
[Step 200/500] [PPO] PPO Loss: 1.5473, Desc Loss: 2.2910, KP Floor: 0.0004, Reward: 0.9290, Inliers: 103.0, Det: (196, 195)
[Step 201/500] [PPO] PPO Loss: 0.1807, Desc Loss: 1.7011, KP Floor: 0.0000, Reward: 0.6304, Inliers: 25.0, Det: (212, 205)
[Step 202/500] [PPO] PPO Loss: 1.4945, Desc Loss: 1.0573, KP Floor: 0.0000, Reward: 0.8294, Inliers: 96.0, Det: (200, 209)
[Step 203/500] [PPO] PPO Loss: 0.1945, Desc Loss: 0.6446, KP Floor: 0.0015, Reward: 0.6317, Inliers: 24.5, Det: (201, 189)
[Step 204/500] [PPO] PPO Loss: 0.4204, Desc Loss: 1.4757, KP Floor: 0.0002, Reward: 0.7540, Inliers: 38.5, Det: (213, 196)
[Step 205/500] [PPO] PPO Loss: 0.1425, Desc Loss: 0.7964, KP Floor: 0.0000, Reward: 0.5873, Inliers: 18.5, Det: (200, 198)
[Step 206/500] [PPO] PPO Loss: 0.1101, Desc Loss: 1.0371, KP Floor: 0.0000, Reward: 0.5344, Inliers: 14.5, Det: (211, 206)
[Step 207/500] [PPO] PPO Loss: 0.1366, Desc Loss: 0.7680, KP Floor: 0.0000, Reward: 0.5836, Inliers: 19.5, Det: (209, 213)
[Step 208/500] [PPO] PPO Loss: 0.1841, Desc Loss: 1.7141, KP Floor: 0.0000, Reward: 0.6319, Inliers: 27.0, Det: (202, 211)
[Step 209/500] [PPO] PPO Loss: 0.2385, Desc Loss: 2.1585, KP Floor: 0.0015, Reward: 0.7291, Inliers: 32.5, Det: (189, 205)
[Step 210/500] [PPO] PPO Loss: 1.3352, Desc Loss: 2.8646, KP Floor: 0.0005, Reward: 0.9274, Inliers: 92.0, Det: (193, 209)
[Step 211/500] [PPO] PPO Loss: 1.2827, Desc Loss: 1.4158, KP Floor: 0.0014, Reward: 0.8474, Inliers: 87.5, Det: (199, 189)
[Step 212/500] [PPO] PPO Loss: 0.1142, Desc Loss: 0.4175, KP Floor: 0.0000, Reward: 0.6074, Inliers: 21.0, Det: (210, 198)
[Step 213/500] [PPO] PPO Loss: 0.0866, Desc Loss: 0.8384, KP Floor: 0.0000, Reward: 0.5700, Inliers: 17.5, Det: (202, 210)
[Step 214/500] [PPO] PPO Loss: 0.0900, Desc Loss: -0.3257, KP Floor: 0.0077, Reward: 0.5901, Inliers: 16.5, Det: (183, 182)
[Step 215/500] [PPO] PPO Loss: 0.0687, Desc Loss: 1.0912, KP Floor: 0.0005, Reward: 0.5414, Inliers: 16.5, Det: (199, 194)
[Step 216/500] [PPO] PPO Loss: 0.1071, Desc Loss: 1.8967, KP Floor: 0.0000, Reward: 0.6105, Inliers: 22.0, Det: (213, 204)
[Step 217/500] [PPO] PPO Loss: 0.0778, Desc Loss: -0.3305, KP Floor: 0.0011, Reward: 0.5715, Inliers: 18.5, Det: (203, 190)
[Step 218/500] [PPO] PPO Loss: 1.3687, Desc Loss: 2.4039, KP Floor: 0.0003, Reward: 0.8387, Inliers: 92.5, Det: (195, 197)
[Step 219/500] [PPO] PPO Loss: 0.0628, Desc Loss: 2.0082, KP Floor: 0.0000, Reward: 0.5676, Inliers: 16.5, Det: (199, 208)
[Step 220/500] [PPO] PPO Loss: 1.4330, Desc Loss: 1.2688, KP Floor: 0.0000, Reward: 0.8729, Inliers: 96.0, Det: (201, 198)
[Step 221/500] [PPO] PPO Loss: 2.7578, Desc Loss: 2.2995, KP Floor: 0.0000, Reward: 1.1561, Inliers: 173.0, Det: (201, 207)
[Step 222/500] [PPO] PPO Loss: 1.6243, Desc Loss: 2.7822, KP Floor: 0.0000, Reward: 0.9740, Inliers: 111.5, Det: (207, 205)
[Step 223/500] [PPO] PPO Loss: 0.1487, Desc Loss: 0.7726, KP Floor: 0.0000, Reward: 0.5923, Inliers: 20.0, Det: (208, 204)
[Step 224/500] [PPO] PPO Loss: 0.1620, Desc Loss: 0.7419, KP Floor: 0.0000, Reward: 0.5879, Inliers: 19.5, Det: (200, 204)
[Step 225/500] [PPO] PPO Loss: 0.2508, Desc Loss: 1.3420, KP Floor: 0.0014, Reward: 0.6614, Inliers: 29.0, Det: (201, 189)
[Step 226/500] [PPO] PPO Loss: 0.1901, Desc Loss: 0.6711, KP Floor: 0.0000, Reward: 0.6153, Inliers: 21.5, Det: (208, 210)
[Step 227/500] [PPO] PPO Loss: 0.2341, Desc Loss: -0.3305, KP Floor: 0.0000, Reward: 0.6449, Inliers: 24.5, Det: (211, 200)
[Step 228/500] [PPO] PPO Loss: 0.2807, Desc Loss: 0.4962, KP Floor: 0.0002, Reward: 0.6756, Inliers: 28.5, Det: (196, 203)
[Step 229/500] [PPO] PPO Loss: 0.2393, Desc Loss: 0.7145, KP Floor: 0.0006, Reward: 0.6583, Inliers: 27.5, Det: (193, 206)
[Step 230/500] [PPO] PPO Loss: 0.1767, Desc Loss: 0.7822, KP Floor: 0.0000, Reward: 0.6115, Inliers: 22.5, Det: (210, 217)
[Step 231/500] [PPO] PPO Loss: 1.5071, Desc Loss: 2.0038, KP Floor: 0.0003, Reward: 0.9482, Inliers: 100.5, Det: (201, 195)
[Step 232/500] [PPO] PPO Loss: 0.2408, Desc Loss: 0.4929, KP Floor: 0.0006, Reward: 0.6859, Inliers: 29.5, Det: (206, 193)
[Step 233/500] [PPO] PPO Loss: 1.2756, Desc Loss: 1.0809, KP Floor: 0.0013, Reward: 0.8634, Inliers: 87.0, Det: (200, 190)
[Step 234/500] [PPO] PPO Loss: 0.0872, Desc Loss: -0.3345, KP Floor: 0.0000, Reward: 0.5460, Inliers: 14.5, Det: (206, 199)
[Step 235/500] [PPO] PPO Loss: 0.0944, Desc Loss: 2.3891, KP Floor: 0.0001, Reward: 0.5818, Inliers: 18.5, Det: (197, 206)
[Step 236/500] [PPO] PPO Loss: 1.3221, Desc Loss: 2.1730, KP Floor: 0.0004, Reward: 0.8933, Inliers: 92.5, Det: (194, 201)
[Step 237/500] [PPO] PPO Loss: 0.2950, Desc Loss: 1.6452, KP Floor: 0.0002, Reward: 0.7034, Inliers: 37.0, Det: (196, 215)
[Step 238/500] [PPO] PPO Loss: 0.0794, Desc Loss: 0.7761, KP Floor: 0.0010, Reward: 0.5748, Inliers: 16.5, Det: (198, 191)
[Step 239/500] [PPO] PPO Loss: 0.2043, Desc Loss: 0.6330, KP Floor: 0.0000, Reward: 0.6618, Inliers: 30.0, Det: (210, 209)
[Step 240/500] [PPO] PPO Loss: 0.0772, Desc Loss: -0.3404, KP Floor: 0.0004, Reward: 0.5483, Inliers: 17.5, Det: (194, 212)
[Step 241/500] [PPO] PPO Loss: 0.0667, Desc Loss: -0.3341, KP Floor: 0.0004, Reward: 0.5371, Inliers: 16.5, Det: (202, 194)
[Step 242/500] [PPO] PPO Loss: 0.0599, Desc Loss: -0.3418, KP Floor: 0.0003, Reward: 0.5358, Inliers: 16.0, Det: (202, 195)
[Step 243/500] [PPO] PPO Loss: 0.3720, Desc Loss: 1.8529, KP Floor: 0.0006, Reward: 0.8326, Inliers: 45.5, Det: (199, 193)
[Step 244/500] [PPO] PPO Loss: 0.0537, Desc Loss: -0.3292, KP Floor: 0.0011, Reward: 0.5393, Inliers: 15.5, Det: (190, 210)
[Step 245/500] [PPO] PPO Loss: 0.0965, Desc Loss: 0.4175, KP Floor: 0.0000, Reward: 0.6101, Inliers: 21.0, Det: (199, 199)
[Step 246/500] [PPO] PPO Loss: 0.0529, Desc Loss: -0.3366, KP Floor: 0.0001, Reward: 0.5422, Inliers: 15.0, Det: (197, 200)
[Step 247/500] [PPO] PPO Loss: 0.0511, Desc Loss: 0.9705, KP Floor: 0.0002, Reward: 0.5444, Inliers: 15.0, Det: (196, 201)
[Step 248/500] [PPO] PPO Loss: 1.4841, Desc Loss: 1.3749, KP Floor: 0.0001, Reward: 0.8777, Inliers: 97.0, Det: (197, 201)
[Step 249/500] [PPO] PPO Loss: 0.0661, Desc Loss: 0.5186, KP Floor: 0.0044, Reward: 0.5606, Inliers: 16.5, Det: (188, 185)
[Checkpoint] Saved to outputs\ripe_imw2022\experiment\2026-05-02\23-24-41\checkpoint_step_250.pt
[Step 250/500] [PPO] PPO Loss: 0.1118, Desc Loss: -0.3410, KP Floor: 0.0000, Reward: 0.6061, Inliers: 22.0, Det: (199, 200)
[Step 251/500] [PPO] PPO Loss: 0.0772, Desc Loss: 1.1084, KP Floor: 0.0020, Reward: 0.5561, Inliers: 17.0, Det: (187, 208)
[Step 252/500] [PPO] PPO Loss: 1.3692, Desc Loss: 2.4044, KP Floor: 0.0006, Reward: 0.9569, Inliers: 98.0, Det: (195, 195)
[Step 253/500] [PPO] PPO Loss: 0.0979, Desc Loss: 0.9703, KP Floor: 0.0002, Reward: 0.5730, Inliers: 19.5, Det: (196, 213)
[Step 254/500] [PPO] PPO Loss: 1.4993, Desc Loss: 0.9254, KP Floor: 0.0004, Reward: 0.8960, Inliers: 100.0, Det: (205, 194)
[Step 255/500] [PPO] PPO Loss: 0.1151, Desc Loss: 0.5382, KP Floor: 0.0000, Reward: 0.5815, Inliers: 20.0, Det: (209, 211)
[Step 256/500] [PPO] PPO Loss: 1.5243, Desc Loss: 1.0948, KP Floor: 0.0000, Reward: 0.8735, Inliers: 101.5, Det: (200, 199)
[Step 257/500] [PPO] PPO Loss: 0.0895, Desc Loss: 1.0260, KP Floor: 0.0008, Reward: 0.5454, Inliers: 16.0, Det: (206, 192)
[Step 258/500] [PPO] PPO Loss: 0.1055, Desc Loss: 0.9267, KP Floor: 0.0000, Reward: 0.5591, Inliers: 18.5, Det: (203, 207)
[Step 259/500] [PPO] PPO Loss: 0.1088, Desc Loss: 1.0626, KP Floor: 0.0000, Reward: 0.5660, Inliers: 19.5, Det: (201, 205)
[Step 260/500] [PPO] PPO Loss: 0.1067, Desc Loss: 0.7712, KP Floor: 0.0000, Reward: 0.5716, Inliers: 19.5, Det: (208, 205)
[Step 261/500] [PPO] PPO Loss: 0.3159, Desc Loss: 1.0053, KP Floor: 0.0008, Reward: 0.7523, Inliers: 36.5, Det: (192, 197)
[Step 262/500] [PPO] PPO Loss: 0.0712, Desc Loss: -0.3298, KP Floor: 0.0000, Reward: 0.5326, Inliers: 15.5, Det: (200, 200)
[Step 263/500] [PPO] PPO Loss: 0.1623, Desc Loss: 1.7968, KP Floor: 0.0000, Reward: 0.6721, Inliers: 29.5, Det: (201, 198)
[Step 264/500] [PPO] PPO Loss: 0.0879, Desc Loss: -0.3388, KP Floor: 0.0000, Reward: 0.5773, Inliers: 19.5, Det: (199, 215)
[Step 265/500] [PPO] PPO Loss: 0.1109, Desc Loss: -0.3424, KP Floor: 0.0004, Reward: 0.6088, Inliers: 23.5, Det: (202, 194)
[Step 266/500] [PPO] PPO Loss: 0.0531, Desc Loss: 0.9227, KP Floor: 0.0006, Reward: 0.5535, Inliers: 16.5, Det: (200, 193)
[Step 267/500] [PPO] PPO Loss: 0.0622, Desc Loss: 0.7083, KP Floor: 0.0001, Reward: 0.5915, Inliers: 17.5, Det: (197, 202)
[Step 268/500] [PPO] PPO Loss: 0.0432, Desc Loss: -0.3402, KP Floor: 0.0000, Reward: 0.5401, Inliers: 16.0, Det: (199, 200)
[Step 269/500] [PPO] PPO Loss: 0.0484, Desc Loss: 1.0181, KP Floor: 0.0027, Reward: 0.5483, Inliers: 17.5, Det: (193, 187)
[Step 270/500] [PPO] PPO Loss: 1.2919, Desc Loss: 0.8355, KP Floor: 0.0008, Reward: 0.8608, Inliers: 92.5, Det: (192, 208)
[Step 271/500] [PPO] PPO Loss: 0.2134, Desc Loss: 0.4728, KP Floor: 0.0000, Reward: 0.6830, Inliers: 31.5, Det: (211, 205)
[Step 272/500] [PPO] PPO Loss: 1.3350, Desc Loss: 2.2531, KP Floor: 0.0006, Reward: 0.9342, Inliers: 98.0, Det: (197, 193)
[Step 273/500] [PPO] PPO Loss: 0.1887, Desc Loss: 1.2422, KP Floor: 0.0000, Reward: 0.6818, Inliers: 32.0, Det: (199, 204)
[Step 274/500] [PPO] PPO Loss: 1.4777, Desc Loss: 0.8930, KP Floor: 0.0002, Reward: 0.9089, Inliers: 102.5, Det: (213, 196)
[Step 275/500] [PPO] PPO Loss: 0.1029, Desc Loss: 1.0174, KP Floor: 0.0032, Reward: 0.5429, Inliers: 16.5, Det: (187, 190)
[Step 276/500] [PPO] PPO Loss: 0.1584, Desc Loss: 1.9840, KP Floor: 0.0014, Reward: 0.6493, Inliers: 21.5, Det: (193, 191)
[Step 277/500] [PPO] PPO Loss: 0.2556, Desc Loss: 1.4357, KP Floor: 0.0001, Reward: 0.7391, Inliers: 32.0, Det: (197, 204)
[Step 278/500] [PPO] PPO Loss: 0.1267, Desc Loss: 0.5675, KP Floor: 0.0000, Reward: 0.5606, Inliers: 17.5, Det: (206, 203)
[Step 279/500] [PPO] PPO Loss: 0.1145, Desc Loss: 0.9867, KP Floor: 0.0000, Reward: 0.5387, Inliers: 16.0, Det: (204, 208)
[Step 280/500] [PPO] PPO Loss: 1.4885, Desc Loss: 2.0204, KP Floor: 0.0003, Reward: 0.8986, Inliers: 105.5, Det: (224, 195)
[Step 281/500] [PPO] PPO Loss: 1.3473, Desc Loss: 1.5651, KP Floor: 0.0000, Reward: 0.8482, Inliers: 94.5, Det: (198, 199)
[Step 282/500] [PPO] PPO Loss: 0.1123, Desc Loss: 1.1203, KP Floor: 0.0002, Reward: 0.5654, Inliers: 17.5, Det: (198, 196)
[Step 283/500] [PPO] PPO Loss: 0.2785, Desc Loss: 1.4404, KP Floor: 0.0000, Reward: 0.7696, Inliers: 36.5, Det: (206, 214)
[Step 284/500] [PPO] PPO Loss: 0.1635, Desc Loss: 0.3944, KP Floor: 0.0000, Reward: 0.6385, Inliers: 25.0, Det: (203, 208)
[Step 285/500] [PPO] PPO Loss: 0.1546, Desc Loss: 0.4553, KP Floor: 0.0000, Reward: 0.6454, Inliers: 24.5, Det: (203, 208)
[Step 286/500] [PPO] PPO Loss: 0.0774, Desc Loss: -0.3381, KP Floor: 0.0000, Reward: 0.5442, Inliers: 16.0, Det: (219, 209)
[Step 287/500] [PPO] PPO Loss: 1.3207, Desc Loss: 0.8127, KP Floor: 0.0002, Reward: 0.8493, Inliers: 96.0, Det: (196, 211)
[Step 288/500] [PPO] PPO Loss: 0.0758, Desc Loss: 0.7777, KP Floor: 0.0000, Reward: 0.5646, Inliers: 18.5, Det: (209, 202)
[Step 289/500] [PPO] PPO Loss: 0.1907, Desc Loss: 0.5790, KP Floor: 0.0000, Reward: 0.7121, Inliers: 29.5, Det: (201, 212)
[Step 290/500] [PPO] PPO Loss: 0.0511, Desc Loss: 0.9081, KP Floor: 0.0000, Reward: 0.5456, Inliers: 15.5, Det: (212, 198)
[Step 291/500] [PPO] PPO Loss: 0.1496, Desc Loss: -0.3383, KP Floor: 0.0000, Reward: 0.6803, Inliers: 27.5, Det: (217, 202)
[Step 292/500] [PPO] PPO Loss: 0.0696, Desc Loss: 0.8246, KP Floor: 0.0002, Reward: 0.5835, Inliers: 20.5, Det: (196, 201)
[Step 293/500] [PPO] PPO Loss: 1.1556, Desc Loss: 2.2851, KP Floor: 0.0018, Reward: 0.8643, Inliers: 89.5, Det: (202, 188)
[Step 294/500] [PPO] PPO Loss: 0.1221, Desc Loss: 0.7170, KP Floor: 0.0000, Reward: 0.6553, Inliers: 25.5, Det: (205, 199)
[Step 295/500] [PPO] PPO Loss: 0.0948, Desc Loss: -0.3309, KP Floor: 0.0008, Reward: 0.6060, Inliers: 20.5, Det: (192, 201)
[Step 296/500] [PPO] PPO Loss: 0.3412, Desc Loss: 0.5544, KP Floor: 0.0012, Reward: 0.7367, Inliers: 41.0, Det: (190, 198)
[Step 297/500] [PPO] PPO Loss: 0.0675, Desc Loss: 0.6624, KP Floor: 0.0000, Reward: 0.5638, Inliers: 14.5, Det: (209, 204)
[Step 298/500] [PPO] PPO Loss: 0.1367, Desc Loss: 0.7965, KP Floor: 0.0003, Reward: 0.6235, Inliers: 25.0, Det: (195, 202)
[Step 299/500] [PPO] PPO Loss: 1.2024, Desc Loss: 1.7501, KP Floor: 0.0003, Reward: 0.8715, Inliers: 89.5, Det: (195, 199)
[Step 300/500] [PPO] PPO Loss: 1.1605, Desc Loss: 0.8467, KP Floor: 0.0004, Reward: 0.8525, Inliers: 87.0, Det: (200, 194)
[Step 301/500] [PPO] PPO Loss: 0.1177, Desc Loss: 0.6977, KP Floor: 0.0007, Reward: 0.6029, Inliers: 23.0, Det: (192, 209)
[Step 302/500] [PPO] PPO Loss: 0.2203, Desc Loss: 0.4498, KP Floor: 0.0004, Reward: 0.6654, Inliers: 31.0, Det: (194, 199)
[Step 303/500] [PPO] PPO Loss: 0.3201, Desc Loss: 0.6198, KP Floor: 0.0000, Reward: 0.7475, Inliers: 39.5, Det: (198, 203)
[Step 304/500] [PPO] PPO Loss: 0.2683, Desc Loss: 1.4992, KP Floor: 0.0008, Reward: 0.7945, Inliers: 35.5, Det: (192, 214)
[Step 305/500] [PPO] PPO Loss: 0.2181, Desc Loss: 0.8682, KP Floor: 0.0023, Reward: 0.6979, Inliers: 29.0, Det: (186, 205)
[Step 306/500] [PPO] PPO Loss: 0.0851, Desc Loss: -0.3367, KP Floor: 0.0008, Reward: 0.5744, Inliers: 18.0, Det: (196, 193)
[Step 307/500] [PPO] PPO Loss: 0.2597, Desc Loss: 1.6015, KP Floor: 0.0000, Reward: 0.6919, Inliers: 37.0, Det: (209, 207)
[Step 308/500] [PPO] PPO Loss: 0.1333, Desc Loss: 0.5721, KP Floor: 0.0002, Reward: 0.6553, Inliers: 26.0, Det: (203, 196)
[Step 309/500] [PPO] PPO Loss: 0.0528, Desc Loss: 0.7015, KP Floor: 0.0000, Reward: 0.5427, Inliers: 15.5, Det: (203, 200)
[Step 310/500] [PPO] PPO Loss: 0.0493, Desc Loss: 0.9527, KP Floor: 0.0000, Reward: 0.5461, Inliers: 15.5, Det: (201, 206)
[Step 311/500] [PPO] PPO Loss: 0.0639, Desc Loss: -0.3320, KP Floor: 0.0001, Reward: 0.5859, Inliers: 17.5, Det: (198, 197)
[Step 312/500] [PPO] PPO Loss: 0.1706, Desc Loss: 0.4965, KP Floor: 0.0000, Reward: 0.6641, Inliers: 30.0, Det: (198, 212)
[Step 313/500] [PPO] PPO Loss: 0.0448, Desc Loss: 0.7178, KP Floor: 0.0000, Reward: 0.5439, Inliers: 17.0, Det: (200, 203)
[Step 314/500] [PPO] PPO Loss: 1.2265, Desc Loss: 0.7267, KP Floor: 0.0000, Reward: 0.8641, Inliers: 91.0, Det: (203, 199)
[Step 315/500] [PPO] PPO Loss: 0.0560, Desc Loss: 0.6466, KP Floor: 0.0014, Reward: 0.5627, Inliers: 18.5, Det: (189, 200)
[Step 316/500] [PPO] PPO Loss: 2.5669, Desc Loss: 2.3485, KP Floor: 0.0000, Reward: 1.1571, Inliers: 174.5, Det: (203, 203)
[Step 317/500] [PPO] PPO Loss: 0.0927, Desc Loss: 0.7513, KP Floor: 0.0000, Reward: 0.5792, Inliers: 19.0, Det: (205, 199)
[Step 318/500] [PPO] PPO Loss: 0.1053, Desc Loss: 0.5492, KP Floor: 0.0005, Reward: 0.5801, Inliers: 15.5, Det: (194, 197)
[Step 319/500] [PPO] PPO Loss: 0.3929, Desc Loss: 0.7959, KP Floor: 0.0007, Reward: 0.7615, Inliers: 40.0, Det: (195, 194)
[Step 320/500] [PPO] PPO Loss: 0.1704, Desc Loss: 2.2994, KP Floor: 0.0007, Reward: 0.6138, Inliers: 21.5, Det: (201, 192)
[Step 321/500] [PPO] PPO Loss: 0.2769, Desc Loss: 0.5259, KP Floor: 0.0000, Reward: 0.6916, Inliers: 30.0, Det: (204, 202)
[Step 322/500] [PPO] PPO Loss: 1.3730, Desc Loss: 1.4671, KP Floor: 0.0005, Reward: 0.8507, Inliers: 94.0, Det: (195, 196)
[Step 323/500] [PPO] PPO Loss: 0.1478, Desc Loss: 0.6008, KP Floor: 0.0011, Reward: 0.5676, Inliers: 16.5, Det: (191, 196)
[Step 324/500] [PPO] PPO Loss: 0.2673, Desc Loss: 1.5180, KP Floor: 0.0015, Reward: 0.6712, Inliers: 29.0, Det: (192, 192)
[Step 325/500] [PPO] PPO Loss: 0.1693, Desc Loss: 0.5456, KP Floor: 0.0002, Reward: 0.5859, Inliers: 20.5, Det: (206, 196)
[Step 326/500] [PPO] PPO Loss: 0.3422, Desc Loss: 1.2955, KP Floor: 0.0000, Reward: 0.7541, Inliers: 38.0, Det: (200, 198)
[Step 327/500] [PPO] PPO Loss: 0.1207, Desc Loss: -0.3400, KP Floor: 0.0003, Reward: 0.5311, Inliers: 15.0, Det: (205, 195)
[Step 328/500] [PPO] PPO Loss: 0.2643, Desc Loss: 0.3398, KP Floor: 0.0023, Reward: 0.7200, Inliers: 29.5, Det: (186, 203)
[Step 329/500] [PPO] PPO Loss: 0.3585, Desc Loss: 1.8964, KP Floor: 0.0000, Reward: 0.7273, Inliers: 37.0, Det: (202, 204)
[Step 330/500] [PPO] PPO Loss: 0.1044, Desc Loss: -0.3378, KP Floor: 0.0010, Reward: 0.5553, Inliers: 15.5, Det: (194, 193)
[Step 331/500] [PPO] PPO Loss: 0.1153, Desc Loss: -0.3315, KP Floor: 0.0000, Reward: 0.5830, Inliers: 19.0, Det: (202, 206)
[Step 332/500] [PPO] PPO Loss: 0.0744, Desc Loss: -0.3371, KP Floor: 0.0006, Reward: 0.5357, Inliers: 14.5, Det: (193, 199)
[Step 333/500] [PPO] PPO Loss: 1.4180, Desc Loss: 1.3056, KP Floor: 0.0000, Reward: 0.8814, Inliers: 99.5, Det: (202, 208)
[Step 334/500] [PPO] PPO Loss: 0.1849, Desc Loss: 1.7138, KP Floor: 0.0021, Reward: 0.6754, Inliers: 31.0, Det: (187, 201)
[Step 335/500] [PPO] PPO Loss: 0.2219, Desc Loss: 1.3807, KP Floor: 0.0031, Reward: 0.7501, Inliers: 33.5, Det: (191, 187)
[Step 336/500] [PPO] PPO Loss: 0.2527, Desc Loss: 1.4337, KP Floor: 0.0017, Reward: 0.7772, Inliers: 36.5, Det: (199, 188)
[Step 337/500] [PPO] PPO Loss: 0.2589, Desc Loss: 0.4519, KP Floor: 0.0001, Reward: 0.7247, Inliers: 36.5, Det: (197, 204)
[Step 338/500] [PPO] PPO Loss: 0.2108, Desc Loss: 0.3697, KP Floor: 0.0005, Reward: 0.7128, Inliers: 30.5, Det: (200, 193)
[Step 339/500] [PPO] PPO Loss: 0.0655, Desc Loss: 0.6782, KP Floor: 0.0002, Reward: 0.5385, Inliers: 18.0, Det: (199, 196)
[Step 340/500] [PPO] PPO Loss: 0.0809, Desc Loss: -0.3421, KP Floor: 0.0000, Reward: 0.5798, Inliers: 19.0, Det: (208, 200)
[Step 341/500] [PPO] PPO Loss: 0.0797, Desc Loss: -0.3407, KP Floor: 0.0001, Reward: 0.5729, Inliers: 19.0, Det: (202, 197)
[Step 342/500] [PPO] PPO Loss: 0.0682, Desc Loss: -0.3441, KP Floor: 0.0001, Reward: 0.5571, Inliers: 17.5, Det: (200, 197)
[Step 343/500] [PPO] PPO Loss: 1.5086, Desc Loss: 2.0320, KP Floor: 0.0000, Reward: 0.9432, Inliers: 109.0, Det: (207, 200)
[Step 344/500] [PPO] PPO Loss: 0.0592, Desc Loss: 0.9461, KP Floor: 0.0007, Reward: 0.5461, Inliers: 15.5, Det: (192, 199)
